bamp_farm_id,Inventory_Year,Inventory_Month,site_name,Fish_Group_Name,Fish_Group_ID,Inventory_Balance_Inventory_Start,Inventory_Balance_Fish_In,INC End_of_month created_CWR,Species,Freshwater_YearClass,Fish_Group_SW_Entry_Date
108,2010,3,Potts,PB08S1,281231,10892,0,10892,Atlantic salmon,2006,08-Mar-08
108,2010,4,Potts,PB08S1,281231,5768,0,5768,Atlantic salmon,2006,08-Mar-08
108,2010,4,Potts,PBBrood 2010,281677,0,14473,14473,Atlantic salmon,2009,01-Apr-10
108,2010,5,Potts,PB08S1,281231,5748,0,5748,Atlantic salmon,2006,08-Mar-08
108,2010,5,Potts,PBBrood 2010,281677,13954,0,13954,Atlantic salmon,2009,01-Apr-10
108,2010,6,Potts,PB08S1,281231,5910,0,5910,Atlantic salmon,2006,08-Mar-08
108,2010,6,Potts,PBBrood 2010,281677,13640,0,13640,Atlantic salmon,2009,01-Apr-10
108,2010,7,Potts,PB08S1,,5271,0,,Atlantic salmon,,01-Jul-10
108,2010,7,Potts,PBBrood 2010,,13302,0,,Atlantic salmon,,01-Jul-10
108,2010,8,Potts,PBBrood 2010,,13165,0,,Atlantic salmon,,01-Aug-10
108,2010,8,Potts,PB08S1,,5256,0,,Atlantic salmon,,01-Aug-10
108,2010,9,Potts,PB08S1,,4445,0,,Atlantic salmon,,01-Sep-10
108,2010,9,Potts,PBBrood 2010,,12952,0,,Atlantic salmon,,01-Sep-10
108,2010,10,Potts,PBBrood 2010,,12588,0,,Atlantic salmon,,01-Oct-10
108,2010,10,Potts,PB2008S0,,0,6222,,Atlantic salmon,,01-Oct-10
108,2010,10,Potts,PB08S1,,4445,0,,Atlantic salmon,,01-Oct-10
108,2010,11,Potts,PBBrood 2010,,12446,0,,Atlantic salmon,,01-Nov-10
108,2010,11,Potts,PB2008S0,,6193,0,,Atlantic salmon,,01-Nov-10
108,2010,11,Potts,PB08S1,,4254,0,,Atlantic salmon,,01-Nov-10
108,2010,12,Potts,PB2008S0,,6185,0,,Atlantic salmon,,01-Dec-10
108,2010,12,Potts,PBBrood 2010,,12266,0,,Atlantic salmon,,01-Dec-10
108,2010,12,Potts,PB08S1,,4196,0,,Atlantic salmon,,01-Dec-10
108,2011,1,Potts,PBBrood 2010,,12094,0,,Atlantic salmon,,01-Jan-11
108,2011,1,Potts,PB2008S0,,6170,0,,Atlantic salmon,,01-Jan-11
108,2011,2,Potts,PBBrood 2010,,11934,0,,Atlantic salmon,,01-Feb-11
108,2011,2,Potts,PB2008S0,,6161,0,,Atlantic salmon,,01-Feb-11
108,2011,3,Potts,PB2008S0,,6153,0,,Atlantic salmon,,01-Mar-11
108,2011,3,Potts,PBBrood 2010,,11792,0,,Atlantic salmon,,01-Mar-11
108,2011,4,Potts,PBBrood 2010,,11556,0,,Atlantic salmon,,01-Apr-11
108,2011,4,Potts,PB2008S0,,6469,0,,Atlantic salmon,,01-Apr-11
108,2011,5,Potts,PB2008S0,,6446,0,,Atlantic salmon,,01-May-11
108,2011,5,Potts,PBBrood 2010,,11549,0,,Atlantic salmon,,01-May-11
108,2011,6,Potts,PBBrood 2010,,11512,0,,Atlantic salmon,,01-Jun-11
108,2011,6,Potts,PB2008S0,,6412,0,,Atlantic salmon,,01-Jun-11
108,2011,7,Potts,PBBrood 2010,,11500,0,,Atlantic salmon,,01-Jul-11
108,2011,7,Potts,PB2008S0,,6388,0,,Atlantic salmon,,01-Jul-11
108,2011,8,Potts,PB2010S1,,11482,0,,Atlantic salmon,,01-Aug-11
108,2011,8,Potts,PB2008S0,,5410,0,,Atlantic salmon,,01-Aug-11
108,2011,9,Potts,PB2010S1,,11441,19953,,Atlantic salmon,,01-Sep-11
108,2011,9,Potts,PB2008S0,,5098,1198,,Atlantic salmon,,01-Sep-11
108,2011,10,Potts,PB2008S0,,4615,0,,Atlantic salmon,,01-Oct-11
108,2011,10,Potts,PB2010S1,,31233,0,,Atlantic salmon,,01-Oct-11
108,2011,11,Potts,PB2010S1,,30928,0,,Atlantic salmon,,30-Nov-11
108,2011,11,Potts,PB2008S0,,3996,0,,Atlantic salmon,,30-Nov-11
108,2011,12,Potts,PB2008S0,,7281,0,,Atlantic salmon,,31-Dec-11
108,2011,12,Potts,PB2010S1,,26208,599,,Atlantic salmon,,31-Dec-11
108,2012,1,Potts,PB2008S0,,5701,0,,Atlantic salmon,,31-Jan-12
108,2012,1,Potts,PB2010S1,,5901,0,,Atlantic salmon,,31-Jan-12
108,2012,2,Potts,PB2008S0,,5688,0,,Atlantic salmon,,29-Feb-12
108,2012,2,Potts,PB2010S1,,5878,0,,Atlantic salmon,,29-Feb-12
108,2012,3,Potts,PB2010S1,,5661,0,,Atlantic salmon,,31-Mar-12
108,2012,3,Potts,PB2008S0,,5671,0,,Atlantic salmon,,31-Mar-12
108,2012,4,Potts,PB2010S1,,5540,0,,Atlantic salmon,,30-Apr-12
108,2012,4,Potts,PB2008S0,,5650,0,,Atlantic salmon,,30-Apr-12
108,2012,5,Potts,PB2008S0,,5593,0,,Atlantic salmon,,31-May-12
108,2012,5,Potts,PB2010S1,,5516,8408,,Atlantic salmon,,31-May-12
108,2012,6,Potts,PB2010S1,,13860,0,,Atlantic salmon,,30-Jun-12
108,2012,7,Potts,PB2010S1,,13768,0,,Atlantic salmon,,31-Jul-12
108,2012,8,Potts,PB2010S1,,11842,0,,Atlantic salmon,,31-Aug-12
108,2012,9,Potts,PB2010S1,,10931,0,,Atlantic salmon,,30-Sep-12
108,2012,10,Potts,PB2011S1,,0,14538,,Atlantic salmon,,31-Oct-12
108,2012,10,Potts,PB2010S1,,7350,0,,Atlantic salmon,,31-Oct-12
108,2012,11,Potts,PB2011S1,,14527,0,,Atlantic salmon,,30-Nov-12
108,2012,11,Potts,PB2010S1,,3069,0,,Atlantic salmon,,30-Nov-12
108,2012,12,Potts,PB2011S1,,14513,0,,Atlantic salmon,,31-Dec-12
108,2012,12,Potts,PB2010S1,,2267,0,,Atlantic salmon,,31-Dec-12
109,2003,1,Sargeaunt Pass,BESA01S1,,29430,0,29430,Atlantic salmon,,
109,2003,3,Sargeaunt Pass,BESA03S1,,0,484175,484175,Atlantic salmon,,
109,2003,4,Sargeaunt Pass,BESA01S1,,479928,559982,1039910,Atlantic salmon,,
109,2003,5,Sargeaunt Pass,BESA01S1,,1024219,0,1024219,Atlantic salmon,,
109,2003,6,Sargeaunt Pass,BESA01S1,,999417,0,999417,Atlantic salmon,,
109,2003,7,Sargeaunt Pass,BESA01S1,,992158,0,992158,Atlantic salmon,,
109,2003,8,Sargeaunt Pass,BESA01S1,,981477,0,981477,Atlantic salmon,,
109,2003,9,Sargeaunt Pass,BESA01S1,,977503,0,977503,Atlantic salmon,,
109,2003,10,Sargeaunt Pass,BESA01S1,,975877,0,975877,Atlantic salmon,,
109,2003,11,Sargeaunt Pass,BESA01S1,,832553,0,832553,Atlantic salmon,,
109,2003,12,Sargeaunt Pass,BESA01S1,,767830,0,767830,Atlantic salmon,,
109,2004,1,Sargeaunt Pass,BESA01S1,,766962,0,766962,Atlantic salmon,,06-Mar-01
109,2004,2,Sargeaunt Pass,BESA01S1,,766364,0,766364,Atlantic salmon,,06-Mar-01
109,2004,3,Sargeaunt Pass,BESA01S1,,765407,0,765407,Atlantic salmon,,06-Mar-01
109,2004,4,Sargeaunt Pass,BESA01S1,,763638,0,763638,Atlantic salmon,,06-Mar-01
109,2004,5,Sargeaunt Pass,BESA01S1,,760753,0,760753,Atlantic salmon,,06-Mar-01
109,2004,6,Sargeaunt Pass,BESA01S1,,757450,0,757450,Atlantic salmon,,06-Mar-01
109,2004,7,Sargeaunt Pass,BESA01S1,,744876,0,744876,Atlantic salmon,,06-Mar-01
109,2004,8,Sargeaunt Pass,BESA01S1,,705942,0,705942,Atlantic salmon,,06-Mar-01
109,2004,9,Sargeaunt Pass,BESA01S1,,714527,0,714527,Atlantic salmon,,06-Mar-01
109,2004,10,Sargeaunt Pass,BESA01S1,,712231,0,712231,Atlantic salmon,,06-Mar-01
109,2004,11,Sargeaunt Pass,BESA01S1,,643629,0,643629,Atlantic salmon,,06-Mar-01
109,2004,12,Sargeaunt Pass,BESA01S1,,532289,0,532289,Atlantic salmon,,06-Mar-01
109,2005,1,Sargeaunt Pass,BESA01S1,,273186,0,273186,Atlantic salmon,,06-Mar-01
109,2005,2,Sargeaunt Pass,BESA01S1,,26843,0,26843,Atlantic salmon,,06-Mar-01
109,2005,3,Sargeaunt Pass,BESA05S1,,0,165841,165841,Atlantic salmon,,15-Mar-05
109,2005,4,Sargeaunt Pass,BESA05S1,,163775,428201,591976,Atlantic salmon,,15-Mar-05
109,2005,5,Sargeaunt Pass,BESA05S1,,580863,0,580863,Atlantic salmon,,15-Mar-05
109,2005,6,Sargeaunt Pass,BESA05S1,,579749,0,579749,Atlantic salmon,,15-Mar-05
109,2005,7,Sargeaunt Pass,BESA05S1,,576287,0,576287,Atlantic salmon,,15-Mar-05
109,2005,8,Sargeaunt Pass,BESA05S1,,567722,0,567722,Atlantic salmon,,15-Mar-05
109,2005,9,Sargeaunt Pass,BESA05S1,,566391,54418,620809,Atlantic salmon,,15-Mar-05
109,2005,10,Sargeaunt Pass,BESA05S1,,543888,68107,611995,Atlantic salmon,,15-Mar-05
109,2005,11,Sargeaunt Pass,BESA05S1,,611539,0,611539,Atlantic salmon,,15-Mar-05
109,2005,12,Sargeaunt Pass,BESA05S1,,610923,67949,678872,Atlantic salmon,,15-Mar-05
109,2006,1,Sargeaunt Pass,BESA05S1,,678926,0,678926,Atlantic salmon,,15-Mar-05
109,2006,2,Sargeaunt Pass,BESA05S1,,735623,0,735623,Atlantic salmon,,15-Mar-05
109,2006,3,Sargeaunt Pass,BESA05S1,,734947,0,734947,Atlantic salmon,,15-Mar-05
109,2006,4,Sargeaunt Pass,BESA05S1,,733794,0,733794,Atlantic salmon,,15-Mar-05
109,2006,5,Sargeaunt Pass,BESA05S1,,732105,0,732105,Atlantic salmon,,15-Mar-05
109,2006,6,Sargeaunt Pass,BESA05S1,,731672,0,731672,Atlantic salmon,,15-Mar-05
109,2006,7,Sargeaunt Pass,BESA05S1,,730799,0,730799,Atlantic salmon,,15-Mar-05
109,2006,8,Sargeaunt Pass,BESA05S1,,719252,0,719252,Atlantic salmon,,15-Mar-05
109,2006,9,Sargeaunt Pass,BESA05S1,,682029,0,682029,Atlantic salmon,,15-Mar-05
109,2006,10,Sargeaunt Pass,BESA05S1,,537680,0,537680,Atlantic salmon,,15-Mar-05
109,2006,11,Sargeaunt Pass,BESA05S1,,426817,0,426817,Atlantic salmon,,15-Mar-05
109,2006,12,Sargeaunt Pass,BESA05S1,,426425,0,426425,Atlantic salmon,,15-Mar-05
109,2007,1,Sargeaunt Pass,BESA05S1,,324156,0,324156,Atlantic salmon,,15-Mar-05
109,2007,2,Sargeaunt Pass,BESA05S1,,325418,0,325418,Atlantic salmon,,15-Mar-05
109,2007,3,Sargeaunt Pass,BESA05S1,,324765,0,324765,Atlantic salmon,,15-Mar-05
109,2007,4,Sargeaunt Pass,BESA05S1,,296055,0,296055,Atlantic salmon,,15-Mar-05
109,2007,5,Sargeaunt Pass,BESA05S1,,104232,0,104232,Atlantic salmon,,15-Mar-05
109,2007,6,Sargeaunt Pass,BESA05S1,,7525,0,7525,Atlantic salmon,,15-Mar-05
109,2007,7,Sargeaunt Pass,BESP07S1,,0,71582,71582,Atlantic salmon,,29-Dec-06
109,2007,8,Sargeaunt Pass,BESP07S1,,70663,281010,351673,Atlantic salmon,,29-Dec-06
109,2007,9,Sargeaunt Pass,BESP07S1,,349399,308100,657499,Atlantic salmon,,29-Dec-06
109,2007,10,Sargeaunt Pass,BESP07S1,,656623,0,656623,Atlantic salmon,,29-Dec-06
109,2007,11,Sargeaunt Pass,BESP07S1,,655839,0,655839,Atlantic salmon,,29-Dec-06
109,2007,12,Sargeaunt Pass,BESP07S1,,655723,0,655723,Atlantic salmon,,29-Dec-06
109,2008,1,Sargeaunt Pass,BESP07S1,,655544,0,655544,Atlantic salmon,,29-Dec-06
109,2008,2,Sargeaunt Pass,BESP07S1,,655233,0,655233,Atlantic salmon,,29-Dec-06
109,2008,3,Sargeaunt Pass,BESP07S1,,655055,0,655055,Atlantic salmon,,29-Dec-06
109,2008,4,Sargeaunt Pass,BESP07S1,,654836,0,654836,Atlantic salmon,,29-Dec-06
109,2008,5,Sargeaunt Pass,BESP07S1,,654514,17163,671677,Atlantic salmon,,29-Dec-06
109,2008,6,Sargeaunt Pass,BESP07S1,,670695,231393,902088,Atlantic salmon,,29-Dec-06
109,2008,7,Sargeaunt Pass,BESP07S1,,901568,0,901568,Atlantic salmon,,29-Dec-06
109,2008,8,Sargeaunt Pass,BESP07S1,,900892,0,900892,Atlantic salmon,,29-Dec-06
109,2008,9,Sargeaunt Pass,BESP07S1,,830571,0,830571,Atlantic salmon,,29-Dec-06
109,2008,10,Sargeaunt Pass,BESP07S1,,829784,0,829784,Atlantic salmon,,29-Dec-06
109,2008,11,Sargeaunt Pass,BESP07S1,,828600,0,828600,Atlantic salmon,,29-Dec-06
109,2008,12,Sargeaunt Pass,BESP07S1,,827359,0,827359,Atlantic salmon,,29-Dec-06
109,2009,1,Sargeaunt Pass,BESP07S1,281149,529397,0,529397,Atlantic salmon,2005,29-Dec-06
109,2009,2,Sargeaunt Pass,BESP07S1,281149,376087,0,376087,Atlantic salmon,2005,29-Dec-06
109,2009,3,Sargeaunt Pass,BESP07S1,281149,105480,0,105480,Atlantic salmon,2005,29-Dec-06
109,2009,6,Sargeaunt Pass,SP08S0,281511,0,375022,375022,Atlantic salmon,2007,21-Oct-08
109,2009,7,Sargeaunt Pass,SP08S0,281511,368868,511872,880740,Atlantic salmon,2007,21-Oct-08
109,2009,8,Sargeaunt Pass,SP08S0,281511,873566,0,873566,Atlantic salmon,2007,21-Oct-08
109,2009,9,Sargeaunt Pass,SP08S0,281511,873134,0,873134,Atlantic salmon,2007,21-Oct-08
109,2009,10,Sargeaunt Pass,SP08S0,281511,872388,0,872388,Atlantic salmon,2007,21-Oct-08
109,2009,11,Sargeaunt Pass,SP08S0,281511,871829,0,871829,Atlantic salmon,2007,21-Oct-08
109,2009,12,Sargeaunt Pass,SP08S0,281511,871072,0,871072,Atlantic salmon,2007,21-Oct-08
109,2010,1,Sargeaunt Pass,SP08S0,281511,868236,0,868236,Atlantic salmon,2007,21-Oct-08
109,2010,2,Sargeaunt Pass,SP08S0,281511,863820,0,863820,Atlantic salmon,2007,21-Oct-08
109,2010,3,Sargeaunt Pass,SP08S0,281511,861183,0,861183,Atlantic salmon,2007,21-Oct-08
109,2010,4,Sargeaunt Pass,SP08S0,281511,859096,0,859096,Atlantic salmon,2007,21-Oct-08
109,2010,5,Sargeaunt Pass,SP08S0,281511,857117,0,857117,Atlantic salmon,2007,21-Oct-08
109,2010,6,Sargeaunt Pass,SP08S0,281511,854739,0,854739,Atlantic salmon,2007,21-Oct-08
109,2010,7,Sargeaunt Pass,SP08S0,,850746,0,,Atlantic salmon,,01-Jul-10
109,2010,8,Sargeaunt Pass,SP08S0,,847752,0,,Atlantic salmon,,01-Aug-10
109,2010,9,Sargeaunt Pass,SP08S0,,528365,0,,Atlantic salmon,,01-Sep-10
109,2010,10,Sargeaunt Pass,SP08S0,,405688,0,,Atlantic salmon,,01-Oct-10
109,2010,11,Sargeaunt Pass,SP08S0,,0,0,,Atlantic salmon,,01-Nov-10
109,2011,4,Sargeaunt Pass,SP2011S1,,0,1400113,,Atlantic salmon,,01-Apr-11
109,2011,5,Sargeaunt Pass,SP2011S1,,1387911,0,,Atlantic salmon,,01-May-11
109,2011,6,Sargeaunt Pass,SP2011S1,,1384566,0,,Atlantic salmon,,01-Jun-11
109,2011,7,Sargeaunt Pass,SP2011S1,,1380046,0,,Atlantic salmon,,01-Jul-11
109,2011,8,Sargeaunt Pass,SP2011S1,,1377051,0,,Atlantic salmon,,11-Aug-11
109,2011,9,Sargeaunt Pass,SP2011S1,,1372433,0,,Atlantic salmon,,11-Sep-11
109,2011,10,Sargeaunt Pass,SP2011S1,,1369164,0,,Atlantic salmon,,31-Oct-11
109,2011,11,Sargeaunt Pass,SP2011S1,,1366406,0,,Atlantic salmon,,30-Nov-11
109,2011,12,Sargeaunt Pass,SP2011S1,,1363432,0,,Atlantic salmon,,31-Dec-11
109,2012,1,Sargeaunt Pass,SP2011S1,,1359495,0,,Atlantic salmon,,31-Jan-12
109,2012,2,Sargeaunt Pass,SP2011S1,,1176315,0,,Atlantic salmon,,29-Feb-12
109,2012,2,Sargeaunt Pass,SP2011S1,,1176315,0,,Atlantic salmon,,29-Feb-12
109,2012,3,Sargeaunt Pass,SP2011S1,,1118700,0,,Atlantic salmon,,31-Mar-12
109,2012,4,Sargeaunt Pass,SP2011S1,,998245,0,,Atlantic salmon,,30-Apr-12
109,2012,5,Sargeaunt Pass,SP2011S1,,945095,0,,Atlantic salmon,,31-May-12
109,2012,6,Sargeaunt Pass,SP2011S1,,738650,0,,Atlantic salmon,,30-Jun-12
109,2012,7,Sargeaunt Pass,SP2011S1,,737655,0,,Atlantic salmon,,31-Jul-12
109,2012,8,Sargeaunt Pass,SP2011S1,,736443,0,,Atlantic salmon,,31-Aug-12
109,2012,9,Sargeaunt Pass,SP2011S1,,734313,0,,Atlantic salmon,,30-Sep-12
109,2012,10,Sargeaunt Pass,SP2011S1,,729265,0,,Atlantic salmon,,31-Oct-12
109,2012,11,Sargeaunt Pass,SP2011S1,,718905,0,,Atlantic salmon,,30-Nov-12
109,2012,12,Sargeaunt Pass,SP2011S1,,714256,0,,Atlantic salmon,,31-Dec-12
110,2003,1,Swanson,BSSW02S1,,572026,0,572026,Atlantic salmon,,
110,2003,2,Swanson,BSSW02S1,,571020,0,571020,Atlantic salmon,,
110,2003,3,Swanson,BSSW02S1,,570429,0,570429,Atlantic salmon,,
110,2003,4,Swanson,BSSW02S1,,570003,0,570003,Atlantic salmon,,
110,2003,5,Swanson,BSSW02S1,,569651,0,569651,Atlantic salmon,,
110,2003,6,Swanson,BSSW02S1,,569254,0,569254,Atlantic salmon,,
110,2003,7,Swanson,BSSW02S1,,557606,0,557606,Atlantic salmon,,
110,2003,8,Swanson,BSSW02S1,,550023,0,550023,Atlantic salmon,,
110,2003,9,Swanson,BSSW02S1,,524251,0,524251,Atlantic salmon,,
110,2003,10,Swanson,BSSW02S1,,520825,0,520825,Atlantic salmon,,
110,2003,11,Swanson,BSSW02S1,,519556,0,519556,Atlantic salmon,,
110,2003,12,Swanson,BSSW02S1,,505693,0,505693,Atlantic salmon,,
110,2004,1,Swanson,BSSW02S1,,386115,0,386115,Atlantic salmon,,08-Apr-02
110,2004,2,Swanson,BSSW02S1,,348703,0,348703,Atlantic salmon,,08-Apr-02
110,2004,3,Swanson,BSSW02S1,,130684,0,130684,Atlantic salmon,,08-Apr-02
110,2004,10,Swanson,BSSW04S1,,0,457482,457482,Atlantic salmon,,15-Feb-04
110,2004,11,Swanson,BSSW04S1,,456561,0,456561,Atlantic salmon,,15-Feb-04
110,2004,12,Swanson,BSSW04S1,,455419,55600,511019,Atlantic salmon,,15-Feb-04
110,2005,1,Swanson,BSSW04S1,,510235,28123,538358,Atlantic salmon,,15-Feb-04
110,2005,2,Swanson,BSSW04S1,,537253,0,537253,Atlantic salmon,,15-Feb-04
110,2005,3,Swanson,BSSW04S1,,536415,0,536415,Atlantic salmon,,15-Feb-04
110,2005,4,Swanson,BSSW04S1,,535562,0,535562,Atlantic salmon,,15-Feb-04
110,2005,5,Swanson,BSSW04S1,,535052,0,535052,Atlantic salmon,,15-Feb-04
110,2005,6,Swanson,BSSW04S1,,534409,0,534409,Atlantic salmon,,15-Feb-04
110,2005,7,Swanson,BSSW04S1,,532153,0,532153,Atlantic salmon,,15-Feb-04
110,2005,8,Swanson,BSSW04S1,,531486,0,531486,Atlantic salmon,,15-Feb-04
110,2005,9,Swanson,BSSW04S1,,530281,0,530281,Atlantic salmon,,15-Feb-04
110,2005,10,Swanson,BSSW04S1,,527791,0,527791,Atlantic salmon,,15-Feb-04
110,2005,11,Swanson,BSSW04S1,,484691,0,484691,Atlantic salmon,,15-Feb-04
110,2005,12,Swanson,BSSW04S1,,498549,0,498549,Atlantic salmon,,15-Feb-04
110,2006,1,Swanson,BSSW04S1,,496818,0,496818,Atlantic salmon,,15-Feb-04
110,2006,2,Swanson,BSSW04S1,,395545,0,395545,Atlantic salmon,,15-Feb-04
110,2006,3,Swanson,BSSW04S1,,200237,0,200237,Atlantic salmon,,15-Feb-04
110,2006,4,Swanson,BSSW04S1,,45569,0,45569,Atlantic salmon,,15-Feb-04
110,2006,7,Swanson,BWSW05S0,,0,564631,564631,Atlantic salmon,,25-Nov-05
110,2006,8,Swanson,BWSW05S0,,556347,23283,579630,Atlantic salmon,,25-Nov-05
110,2006,9,Swanson,BWSW05S0,,578567,0,578567,Atlantic salmon,,25-Nov-05
110,2006,10,Swanson,BWSW05S0,,576520,0,576520,Atlantic salmon,,25-Nov-05
110,2006,11,Swanson,BWSW05S0,,575752,0,575752,Atlantic salmon,,25-Nov-05
110,2006,12,Swanson,BWSW05S0,,575241,0,575241,Atlantic salmon,,25-Nov-05
110,2007,1,Swanson,BWSW05S0,,574794,0,574794,Atlantic salmon,,25-Nov-05
110,2007,2,Swanson,BWSW05S0,,574437,0,574437,Atlantic salmon,,25-Nov-05
110,2007,3,Swanson,BWSW05S0,,574089,0,574089,Atlantic salmon,,25-Nov-05
110,2007,4,Swanson,BWSW05S0,,590113,0,590113,Atlantic salmon,,25-Nov-05
110,2007,5,Swanson,BWSW05S0,,594993,0,594993,Atlantic salmon,,25-Nov-05
110,2007,6,Swanson,BWSW05S0,,574204,0,574204,Atlantic salmon,,25-Nov-05
110,2007,7,Swanson,BWSW05S0,,572539,0,572539,Atlantic salmon,,25-Nov-05
110,2007,8,Swanson,BWSW05S0,,571950,0,571950,Atlantic salmon,,25-Nov-05
110,2007,9,Swanson,BWSW05S0,,571137,0,571137,Atlantic salmon,,25-Nov-05
110,2007,10,Swanson,BWSW05S0,,569707,0,569707,Atlantic salmon,,25-Nov-05
110,2007,11,Swanson,BWSW05S0,,502394,0,502394,Atlantic salmon,,25-Nov-05
110,2007,12,Swanson,BWSW05S0,,281096,0,281096,Atlantic salmon,,25-Nov-05
110,2008,1,Swanson,BWSW05S0,,127950,0,127950,Atlantic salmon,,25-Nov-05
110,2008,2,Swanson,BWSW05S0,,126780,0,126780,Atlantic salmon,,25-Nov-05
110,2008,3,Swanson,BWSW05S0,,75278,0,75278,Atlantic salmon,,25-Nov-05
110,2008,7,Swanson,SW07S0,,0,622834,622834,Atlantic salmon,,11-Nov-07
110,2008,8,Swanson,SW07S0,,622436,0,622436,Atlantic salmon,,11-Nov-07
110,2008,9,Swanson,SW07S0,,621953,0,621953,Atlantic salmon,,11-Nov-07
110,2008,10,Swanson,SW07S0,,621494,0,621494,Atlantic salmon,,11-Nov-07
110,2008,11,Swanson,SW07S0,,620962,0,620962,Atlantic salmon,,11-Nov-07
110,2008,12,Swanson,SW07S0,,620346,0,620346,Atlantic salmon,,11-Nov-07
110,2009,1,Swanson,SW07S0,281351,620039,0,620039,Atlantic salmon,2006,11-Nov-07
110,2009,2,Swanson,SW07S0,281351,619570,0,619570,Atlantic salmon,2006,11-Nov-07
110,2009,3,Swanson,SW07S0,281351,619295,0,619295,Atlantic salmon,2006,11-Nov-07
110,2009,4,Swanson,SW07S0,281351,618827,0,618827,Atlantic salmon,2006,11-Nov-07
110,2009,5,Swanson,SW07S0,281351,618429,0,618429,Atlantic salmon,2006,11-Nov-07
110,2009,6,Swanson,SW07S0,281351,618179,0,618179,Atlantic salmon,2006,11-Nov-07
110,2009,7,Swanson,SW07S0,281351,617861,0,617861,Atlantic salmon,2006,11-Nov-07
110,2009,8,Swanson,SW07S0,281351,617491,0,617491,Atlantic salmon,2006,11-Nov-07
110,2009,9,Swanson,SW07S0,281351,617028,0,617028,Atlantic salmon,2006,11-Nov-07
110,2009,10,Swanson,SW07S0,281351,616767,0,616767,Atlantic salmon,2006,11-Nov-07
110,2009,11,Swanson,SW07S0,281351,616373,0,616373,Atlantic salmon,2006,11-Nov-07
110,2009,12,Swanson,SW07S0,281351,615961,0,615961,Atlantic salmon,2006,11-Nov-07
110,2010,1,Swanson,SW07S0,281351,615385,0,615385,Atlantic salmon,2006,11-Nov-07
110,2010,2,Swanson,SW07S0,281351,614900,0,614900,Atlantic salmon,2006,11-Nov-07
110,2010,3,Swanson,SW07S0,281351,614380,0,614380,Atlantic salmon,2006,11-Nov-07
110,2010,4,Swanson,SW07S0,281351,340997,0,340997,Atlantic salmon,2006,11-Nov-07
110,2010,7,Swanson,SI2009S0,,504773,0,,Atlantic salmon,,01-Jul-10
110,2010,8,Swanson,SI2009S0,,509972,0,,Atlantic salmon,,01-Aug-10
110,2010,9,Swanson,SI2009S0,,509722,0,,Atlantic salmon,,01-Sep-10
110,2010,10,Swanson,SI2009S0,,509486,0,,Atlantic salmon,,01-Oct-10
110,2010,11,Swanson,SI2009S0,,509147,0,,Atlantic salmon,,01-Nov-10
110,2010,12,Swanson,SI2009S0,,508835,0,,Atlantic salmon,,01-Dec-10
110,2011,1,Swanson,SI2009S0,,508462,0,,Atlantic salmon,,01-Jan-11
110,2011,2,Swanson,SI2009S0,,508055,0,,Atlantic salmon,,01-Feb-11
110,2011,3,Swanson,SI2009S0,,507652,0,,Atlantic salmon,,01-Mar-11
110,2011,4,Swanson,SI2009S0,,507182,0,,Atlantic salmon,,01-Apr-11
110,2011,5,Swanson,SI2009S0,,506628,0,,Atlantic salmon,,01-May-11
110,2011,6,Swanson,SI2009S0,,506123,0,,Atlantic salmon,,01-Jun-11
110,2011,7,Swanson,SI2009S0,,505233,0,,Atlantic salmon,,01-Jul-11
110,2011,8,Swanson,SI2009S0,,503607,0,,Atlantic salmon,,11-Aug-11
110,2011,9,Swanson,SI2009S0,,501754,0,,Atlantic salmon,,11-Sep-11
110,2011,10,Swanson,SI2009S0,,483186,0,,Atlantic salmon,,31-Oct-11
110,2011,11,Swanson,SI2009S0,,317029,0,,Atlantic salmon,,30-Nov-11
110,2011,12,Swanson,SI2009S0,,87959,0,,Atlantic salmon,,31-Dec-11
110,2012,4,Swanson,SI2012S1,,0,631357,,Atlantic salmon,,30-Apr-12
110,2012,5,Swanson,SI2012S1,,622037,0,,Atlantic salmon,,31-May-12
110,2012,6,Swanson,SI2012S1,,617870,0,,Atlantic salmon,,30-Jun-12
110,2012,7,Swanson,SI2012S1,,612833,0,,Atlantic salmon,,31-Jul-12
110,2012,8,Swanson,SI2012S1,,607720,0,,Atlantic salmon,,31-Aug-12
110,2012,9,Swanson,SI2012S1,,604010,0,,Atlantic salmon,,30-Sep-12
110,2012,10,Swanson,SI2012S1,,601628,0,,Atlantic salmon,,31-Oct-12
110,2012,11,Swanson,SI2012S1,,599492,0,,Atlantic salmon,,30-Nov-12
110,2012,12,Swanson,SI2012S1,,595102,0,,Atlantic salmon,,31-Dec-12
111,2003,1,Wicklow,BNWP01S1,,351041,0,351041,Atlantic salmon,,
111,2003,2,Wicklow,BNWP01S1,,197630,7702,205332,Atlantic salmon,,
111,2003,3,Wicklow,BNWP01S1,,31962,0,31962,Atlantic salmon,,
111,2004,1,Wicklow,BNWP04S1,,163690,201237,364927,Atlantic salmon,,16-Dec-03
111,2004,2,Wicklow,BNWP04S1,,363876,351900,715776,Atlantic salmon,,16-Dec-03
111,2004,3,Wicklow,BNWP04S1,,708091,0,708091,Atlantic salmon,,16-Dec-03
111,2004,4,Wicklow,BNWP04S1,,692669,2640,695309,Atlantic salmon,,16-Dec-03
111,2004,5,Wicklow,BNWP04S1,,680815,0,680815,Atlantic salmon,,16-Dec-03
